Session,Book,Index,Item,Attribution,Mei,Attachment,
30,1,77,Katana,den Motoshige,Mumei [伝元重] [Shusho 備前長船住元重清水長右衛門所持 / 寛文十二年 十月 本阿 (花押)],Handachi Koshirae – 樋花唐草青貝微塵塗鞘半太刀拵,
30,1,78,Katana,den Motoshige,Mumei [伝元重],Hon’ami Origami – 本阿弥光忠折紙,
30,1,79,Wakizashi,Motoshige (1360),備州長船住元重 / 延文五年十月日,,
30,1,80,Katana,den Shigezane,Mumei [伝重真],,
30,1,81,Katana,den Motozane,Mumei [伝長船元真],,
30,1,82,Katana,den Chōgi,Mumei [伝長義],,
30,1,83,Wakizashi,Nagamori,Gakumei 備州長船住長守,,
30,1,84,Wakizashi,Bizen Saburō Kunimune,Gakumei 国宗,,
30,1,85,Tachi,Moriie,守家造,,
30,1,86,Kodachi,den Hatakeda Sanemori,Mumei [伝畠田真守],,
30,1,87,Tachi,Unji (1318),備前国住雲次 / 文保二年二月日,,
30,1,88,Naoshi,den Unji,Mumei [伝雲次],,
30,1,89,Naoshi,den Unji,Mumei [伝雲次],,
30,1,90,Tantō,Unjū (1367),備前国住雲重 / 貞治六年十一月日,,
30,1,91,Tachi,Kagenori (Ko–Yoshii),景則 [古吉井],,
30,1,92,Tachi,den Ko–Yoshii Naganori,長 (Cut off) [伝古吉井長則],,
30,1,93,Katana,Ko–Yoshii,Mumei [古吉井],,
30,1,94,Katana,Ko–Yoshii,Mumei [古吉井],,
30,1,95,Tachi,Morimitsu (1410 or 1420),備州長船盛光 / 応永□七年□月□日,,
30,1,96,Wakizashi,Morimitsu (1417),備州長船盛光 / 応永廿二二年八月日,,
30,1,97,Wakizashi,Yasumitsu (1417),備州長船康光 / 応永廿二二年十月日,,
30,1,98,Wakizashi,Yasumitsu (1419),備州長船康光 / 応永廿六年三月日,,
30,1,99,Katana,Katsumitsu (1505),備前国住長船勝光 / 主前田与三兵衛吉俊 / 永正二年八月吉日,Uchigatana Koshirae – 黒塗梅鉢紋散鞘打刀拵,
30,1,100,Katana,Katsumitsu (1529),備前国住長船次郎左衛門尉勝光 / 享禄二年八月吉日,,
30,1,101,Katana,Sukesada (1504),備前国住長船祐定 / 文亀二二年二月日,,
30,1,102,Katana,Yosōzaemon Sukesada (1522),備前国住長船与三左衛門尉祐定 / 大永二年八月吉日,,
30,1,103,Katana,Yosōzaemon Sukesada (1533),備前国住長船与三左衛門尉祐定作 / 天文二年二月日,,
30,1,104,Katana,Yosōzaemon Sukesada (1537),備前国住長船与三左衛門尉祐定 / 天文六年二月吉日,,
30,1,105,Tachi,Ko–Aoe Moritsugu,守次,,
30,1,106,Tachi,Masatsune (Ko–Aoe),正□ [正恒] [古青江],,
30,1,107,Tachi,Koretomo (Ko–Aoe),是友 [古青江],,
30,1,108,Tachi,Suketsugu,助次,,
30,1,109,Katana,den Ko–Aoe Yasutsugu,Mumei [伝古青江康次],,
30,1,110,Katana,Ko–Aoe,Mumei [古青江],,
30,1,111,Katana,Ko–Aoe,Mumei [古青江],,
30,1,112,Katana,Ko–Aoe,Mumei [古青江],,
30,1,113,Katana,Aoe,Mumei [青江],,
30,1,114,Katana,Aoe,Mumei [青江],,
30,1,115,Tantō,Naotsugu (1335),備中州住左兵衛尉直次 / 建武二年八月十八日 / 南無観世音 (Cut off),,
30,1,116,Wakizashi,Tsuguyoshi (1363),備中国住次吉作 / 貞治二年十二月日,,
30,1,117,Tachi,Mihara Masahiro,備州住正広,,
30,1,118,Katana,Ko–Mihara,Mumei [古三原],,
30,1,119,Katana,den Ko–Mihara,Mumei [伝古三原],,
30,1,120,Tantō,Mihara Masahiro,備州住正広作,,
30,1,121,Katana,Mihara Masahiro (1415),備後国住正広 / 応永二十二年八月,,
30,1,122,Tachi,Hokke,一,,
30,1,123,Wakizashi,den Hōjōji,Mumei [伝法城寺],,
30,1,124,Katana,den Ōhara Sanemori,Mumei [伝大原真守],,
30,1,125,Katana,Sekishū Naotsuna,Mumei [直綱],,
30,1,126,Katana,den Sa,Mumei [伝左],Hon’ami Origami – 本阿弥光温折紙,
30,1,127,Tantō,Sa Yasuyoshi,安吉,Aikuchi Koshirae – 金梨子地家紋散蒔絵鞘合囗短刀拵,
30,1,128,Katana,den Sa Yoshisada,Mumei [伝左吉貞],,
30,1,129,Katana,Sue–Sa,Mumei [末左],,
30,1,130,Wakizashi,Sa Sadayuki,定行,,
30,1,131,Tachi,Kuniyoshi (den Enju),国吉 [伝延寿],,
30,1,132,Katana,den Enju Kuniyoshi,Mumei [伝延寿国吉],,
30,1,133,Tantō,Kunitoki,国時,,
30,2,1,Katana,Horikawa Kunihiro (1613),城州堀川住藤原国広 / 慶長十八年十一月日 [Kiritsuke 土壇割],,
30,2,2,Wakizashi,Horikawa Kunihiro,信濃守藤原国広作,,
30,2,3,Wakizashi,Horikawa Hiroyuki,弘幸,,
30,2,4,Tantō,Kunimichi,国道,,
30,2,5,Wakizashi,Iga no Kami Kinmichi,伊賀守金道,,
30,2,6,Wakizashi,Tanba no Kami Yoshimichi (1621),丹波守吉道 / 元和七年,,
30,2,7,Wakizashi,Tanba no Kami Yoshimichi,丹波守吉道,,
30,2,8,Katana,Oya Kunisada,和泉守藤原国貞,,
30,2,9,Katana,Oya Kunisada,和泉守藤原国貞,,
30,2,10,Wakizashi,Inoue Shinkai (1676),井上真改 / (菊紋) 延宝二二年八月日,,
30,2,11,Katana,Tsuda Sukehiro (1671),津田越前守助広 / 寛文十一年二月日,,
30,2,12,Wakizashi,Tsuda Sukehiro (1672),津田越前守助広 / 寛文十二年二月日,,
30,2,13,Wakizashi,Tsuda Sukehiro (1673),津田越前守助広 / 延宝元年十一月日,,
30,2,14,Wakizashi,Tsuda Sukehiro (1674),津田越前守助広 / 延宝二年八月日,,
30,2,15,Katana,Tsuda Sukehiro (1676),津田越前守助広 / 延宝二二年八月日,,
30,2,16,Katana,Kawachi no Kami Kunisuke,河内守国助,,
30,2,17,Katana,Ikkanshi Tadatsuna (Nidai),粟田口近江守忠綱 (二代),,
30,2,18,Katana,Nagasada (1865),御勝山麓住藤原永貞 / 慶応元年八月於江府作之,,
30,2,19,Katana,Shimosaka,肥後大掾藤原下坂 / 越前住,,
30,2,20,Wakizashi,Masanori,大和大掾藤原正則,,
30,2,21,Katana,Kotetsu,長曽祢興里入道乕徹,,
30,2,22,Wakizashi,Kotetsu,長曽祢興里入道乕徹,,
30,2,23,Katana,Kotetsu,住東叡山忍岡辺長曽祢虎入道,,
30,2,24,Katana,Yasusada,大和守安定 [Kinzōgan 十一月十八日 / 二ツ胴切落 山野勘十郎休久 (花押)],,
30,2,25,Wakizashi,Yasusada,大和守安定,,
30,2,26,Katana,Tachibana Tsunemitsu,対馬守橘常光,,
30,2,27,Wakizashi,Suishinshi Masahide,水心子正秀 (花押) / 野州住人細川守秀,,
30,2,28,Wakizashi,Suishinshi Masahide (1801),川部儀八郎藤原正秀 (花押) / 享和元年八月日,,
30,2,29,Katana,Taikei Naotane (1837),天保八年一陽来復日 / 藤原直胤 (花押) / 刻印 黄薇国千屋埜於太田 政恭宅當人所 / 製以阿剣山真銕作雌雄二釼,,
30,2,30,Katana,Koyama Munetsugu (1860),応阿州臣正木利啓需 / 備前介藤原宗次 / 萬延元年八月日,,
30,2,31,Yari,Minamoto Masayuki (1842),正行 / 天保十三年二月日,,
30,2,32,Katana,Minamoto Masayuki (1842),於萩城山浦正行造之 / 天保十三年八月日,,
30,2,33,Katana,Kiyomaro (1850),源清麿 / 嘉永三年八月日 / 為山本重厚,,
30,2,34,Katana,Kiyomaro,源清麿,,
30,2,35,Katana,Kanekuni,和州手掻住包国於駿府造之,,
30,2,36,Katana,Nanki Shigekuni,於南紀重国造之,,
30,2,37,Katana,Nanki Shigekuni,於南紀重国造之,,
30,2,38,Katana,Hizen Tadayoshi,肥前国忠吉,,
30,2,39,Wakizashi,Hizen Tadayoshi,肥前国住人忠吉作,,
30,2,40,Katana,Hizen Tadayoshi,肥前国住人忠吉作,,
30,2,41,Katana,Hizen Tadahiro (1631),肥前国住武蔵大掾藤原忠広 / 寛永八年八月日,,
30,2,42,Katana,Hizen Tadahiro (1637),肥前国住藤原忠広 / 寛永十四年二月吉日,,
30,2,43,Katana,Hizen Tadahiro,肥前国住藤原忠広,,
30,2,44,Katana,Hizen Tadahiro,肥前国住近江大掾藤原忠広,,
30,2,45,Katana,Hizen Tadahiro,肥前国住近江大掾藤原忠広,,
30,2,46,Katana,Hizen Tadahiro,肥前国住近江大掾藤原忠広,,
30,2,47,Katana,Hizen Tadayoshi (Mutsu),肥前国住陸奥守忠吉,,
30,2,48,Katana,Hizen Yoshinobu,肥前国住人吉信,,
30,2,49,Katana,Hizen Masahiro,肥前国河内守藤原正広,,
30,2,50,Katana,Hizen Yukihiro,一肥前国出羽守行広 以阿蘭陀鍛作,,
30,2,51,Katana,Hizen Tadakuni,肥前住播磨大掾藤原忠国,,
30,2,52,Katana,Hizen Tadakuni,肥前住播磨守藤原忠国,,
30,2,53,Katana,Hizen Munetsugu,肥前国住源宗次,,
30,2,54,Katana,Masayoshi (1776),薩州住正良 / 安永五申八月日,,
30,2,55,Tsuba (風文鐔),Tachishi,Mumei [太刀師],,
30,2,56,Tsuba (山水図鐔),Nagayoshi,長吉 (花押),,
30,2,57,Tsuba (木菟図鐔),Nobuie,信家,,
30,2,58,Tsuba (車透鐔),Hoan,法安,,
30,2,59,Menuki (木菟図目貫),Ko–Mino,Mumei [古美濃],,
30,2,60,Kozuka (猿猴捕月図小柄),Gotō Sōjō & Gotō Shinjō,紋宗乗 光美 (花押),,
30,2,61,Kogai (岩藻図笄),Gotō Jōshin & Gotō Kenjō,作乗真 後藤顕乗 (花押),,
30,2,62,Tsuba (藤戸図鐔),Gotō Teijō & Gotō Hōjō,程乗作 光晃 (花押),,
30,2,63,Daishō Tsuba (鳳凰図大小鐔),Gotō Enjō,後藤光孝 (花押),,
30,2,64,Mitokoromono (麒麟図三所物),Kozuka & Kogai,Gotō Keijo – 後藤光守 (花押) Menuki – Gotō Keijo – Mumei [光守],,
30,2,65,Kozuka (這龍図小柄),Sōyo,宗與 (花押),,
30,2,66,Daishō Tsuba & Fuchi & Kashira (花鳥図大小鐔 縁頭),Ishiguro Masaaki,石黒政明 (花押),,
30,2,67,Tsuba (木賊刈図鐔),Yasuchika,安親,,
30,2,68,Tsuba (鞍馬山図鐔),Mitsuoki,雍州 / 月光興彫鐫之,,
30,2,69,Kanagu (雲波丸に十字紋揃金具),Kozuka & Kogai & Fuchi & Kashira,Gotō Ichijō – 後藤法橋一乗 (花 押) Menuki – Gotō Ichijō – 後藤 一乗 Tsuba – Gotō Ichijō (1859) – 後藤法橋一乗 (花押) / 安政六巳未年春 抄作,,
30,2,70,Kozuka (寒山拾得図小柄),Gotō Ichijō,後藤法橋一乗 (花押),,
30,2,71,Daishō Tsuba (波千鳥図大小鐔),Gotō Ichijō,Dai (1862) 文久二戌年春日 / 時年七十二伯応作 Sho 東府城南於桜河辺 / 伯応作,,
30,2,72,Mitokoromono (秋草虫図三所物),Kozuka,Hashimoto Isshi – 皇都住一至 (花押) Kogai – Hashimoto Isshi – 橋本一至 (花押) Menuki – Hashimoto Isshi – 一至 (花押),,
30,2,73,Tsuba (草花図鐔),Imai Nagatake (1854),今井享斉永武 (花押) / 嘉永年甲寅孟春作,,
30,2,74,Menuki (恵比須講図目貫),Tanaka Kiyotoshi,(割側銘) 藤原 清寿 (花押),,
31,1,1,Ken,den Gojō Kuninaga,Mumei [伝五条国永],,
31,1,2,Katana,den Awataguchi Hisakuni,Mumei [伝粟田口久国],,
31,1,3,Tantō,Awataguchi Kuniyasu,国安,,
31,1,4,Tantō,Yoshimitsu (Meitō Asakura Tōshirō 朝倉藤四郎),吉光,,
31,1,5,Katana,den Awataguchi,Mumei [伝粟田口],,
31,1,6,Katana,den Ayanokōji Sadayoshi,Mumei [伝綾小路定吉],,
31,1,7,Kodachi,Rai Kuniyuki,国行,,
31,1,8,Katana,Rai Kuniyuki,[Kinzōgan 国行 / 本阿 (花押) (光忠)],,
31,1,9,Tachi,Rai Kunitoshi,来源国俊,,
31,1,10,Naoshi,Rai Kunitoshi (1314),来源国俊 / 正和三年八月吉日,Hon’ami Origami 本阿弥 光常折紙,
31,1,11,Tantō,Rai Kunitoshi,来国俊,,
31,1,12,Tachi,Ryōkai,了戒,,
31,1,13,Tantō,den Ryōkai,Mumei [伝了戒],,
31,1,14,Katana,Rai Kunimitsu,Mumei [来国光],Hon’ami Origami 本阿弥光常折紙,
31,1,15,Katana,Rai Kunimitsu,Mumei [来国光],Hon’ami Origami 本阿弥光忠折紙,
31,1,16,Naoshi,Rai Kunimitsu,[Kinzōgan 来国光],,
31,1,17,Tantō,Rai Kunimitsu,来国光,,
31,1,18,Wakizashi,den Chūdō Rai,Mumei [伝中堂来],,
31,1,19,Katana,den Rai Kuninaga,Mumei [伝来国長],,
31,1,20,Katana,Nakajima Rai,Mumei [中島来],Hon’ami Origami 本阿弥光勇折紙,
31,1,21,Katana,den Nakajima Rai,Mumei [伝中島来],,
31,1,22,Wakizashi,Nakajima Rai,Mumei [中島来] [Shusho ga aru 古極中島来 (花押)],,
31,1,23,Tantō,Hasebe Kunishige (1356–1361),長谷部国重 / 延文□年二月日,,
31,1,24,Wakizashi,Hasebe Kuninobu,長谷部国信,,
31,1,25,Tachi,Nobukuni,信国,,
31,1,26,Wakizashi,Nobukuni (1429–1437),信国 / 永享□年六月日,Tachi Koshirae – 金沃懸地 海府蒔絵衛府太刀拵,
31,1,27,Tachi,Esshū Shigekuni,重国,,
31,1,28,Katana,Senju’in,Mumei [千手院],,
31,1,29,Katana,den Senju’in,Mumei [伝千手院],,
31,1,30,Katana,den Senju’in,Mumei [伝千手院],,
31,1,31,Wakizashi,Senju’in,Mumei [千手院],,
31,1,32,Ken,Tomoyuki (1324) (Yamato),友行 / 正中元年□大平 [大和],Ken Koshirae – 金梨子 地雲龍文三鈷柄剣拵,
31,1,33,Katana,Taima,Mumei [当麻],,
31,1,34,Katana,den Taima,Mumei [伝当麻],,
31,1,35,Katana,den Taima,Mumei [伝当麻],,
31,1,36,Katana,den Taima,Mumei [伝当麻],,
31,1,37,Katana,den Chō Aritoshi,Mumei [伝有俊],,
31,1,38,Katana,den Chō Aritoshi,Mumei [伝長有俊],,
31,1,39,Katana,den Chō Aritoshi,Mumei [伝長有俊],,
31,1,40,Katana,den Chō Aritoshi,Mumei [伝長有俊],,
31,1,41,Katana,den Tegai Kanekiyo,Mumei [伝手掻包清],,
31,1,42,Katana,Tegai,Mumei [手掻],,
31,1,43,Katana,Tegai,Mumei [手掻] [Kinzōgan 天和二壬戌七月三日断截之 / 松本長太夫稚友 (花押) / 四 ツ胴落],,
31,1,44,Katana,Tegai,Mumei [手掻],,
31,1,45,Katana,Tegai,Mumei [手掻],,
31,1,46,Katana,Tegai,Mumei [手掻],,
31,1,47,Katana,den Shikkake,Mumei [伝尻懸],,
31,1,48,Naoshi,Shikkake,Mumei [尻懸],,
31,1,49,Katana,Hoshō,Mumei [保昌],,
31,1,50,Tantō,den Takagi,Mumei [伝高木],,
31,1,51,Tantō,Kaneuji (Nidai),兼氏 (二代) ),Aikuchi Koshirae – 皮包鞘合囗短刀拵 (山本三四郎 拵,
31,1,52,Katana,Naoe Shizu,Mumei [直江志津],,
31,1,53,Katana,Mino Kanesada,兼定,,
31,1,54,Wakizashi,Daidō (1590),濃州関住大道作 / 天正十八年五月日,Wakizashi Koshirae – 朱塗印籠刻鞘脇指拵,
31,1,55,Tantō,Muramasa,村正,Koshigatana Koshirae – 黒塗揚羽蝶文蒔絵鞘銀金具合囗腰刀 拵,
31,1,56,Tantō,Kunitsuna (Kōdai),国綱 (後代),,
31,1,57,Tantō,Shintōgo Kunihiro,Mumei [新藤五国広],,
31,1,58,Katana,den Masamune,Mumei [伝正宗],,
31,1,59,Wakizashi,Hiromitsu,広光,,
31,1,60,Wakizashi,Tsunahiro (1553),天文廿二年癸丑八月日 相州住綱広 / 桜井大学所持,,
31,1,61,Tantō,Tametsugu,為継作,,
31,1,62,Tantō,Tametsugu,Mumei [為継],,
31,1,63,Wakizashi,den Esshū Kuniyuki,Mumei [伝越州国行],,
31,1,64,Katana,Kashū Sanekage,Mumei [真景],,
31,1,65,Tantō,Fujishima Tomoshige (1395),藤嶋友重 / 応永二年二月日,,
31,1,66,Tantō,Fujishima Tomoshige,藤嶋友重,,
31,1,67,Tantō,Norishige (1314),勝 則重 / 正和三年十二月日,,
31,1,68,Tantō,Norishige (Era unknown),佐伯則重 / □□年庚申十月,,
31,1,69,Tantō,Uda Kunimitsu,宇多国光,,
31,1,70,Katana,den Uda Kunimune,Mumei [伝宇多国宗] [Shusho 骨しらず],,
31,1,71,Tantō,den Yamamura Masanobu,Mumei [伝山村正信],,
31,1,72,Tachi,Tomonari,友成,,
31,1,73,Tachi,Tomonari,Mumei [友成],,
31,1,74,Tachi,Kunitsuna,国縄,,
31,1,75,Tachi,Kanesuke,包助 [古備前],,
31,1,76,Kodachi,Tsunetō,恒遠,,
31,1,77,Tachi,Ko–Bizen,Mumei [古備前],,
31,1,78,Katana,Ko–Bizen,Mumei [古備前],,
31,1,79,Katana,Ko–Bizen,Mumei [古備前],,
31,1,80,Tachi,Yoshihira,吉平,Handachi Koshirae – 微塵塗家紋散鞘半太刀拵,
31,1,81,Tachi,Iemura,家村,,
31,1,82,Wakizashi,Yukizane,Gakumei 行真,,
31,1,83,Katana,Ichimonji,Mumei [一文字],,
31,1,84,Katana,Yoshioka Ichimonji,Mumei [吉岡一文字],,
31,1,85,Tachi,Nagamitsu,長光,,
31,1,86,Tachi,Nagamitsu,長光,,
31,1,87,Tachi,Nagamitsu,長光,,
31,1,88,Tachi,Nagamitsu,長光,,
31,1,89,Katana,Nagamitsu,Mumei [長光],,
31,1,90,Tachi,Sanenaga,真長,,
31,1,91,Tachi,Kagemitsu,景光,,
31,1,92,Tantō,Kagemitsu (1319),備州長船景光 / 元応元年九月日,,
31,1,93,Wakizashi,den Chikakage,Mumei [伝近景],,
31,1,94,Tachi,Moriie,守家造,,
31,1,95,Kodachi,Hatakeda Sanemori,真守,,
31,1,96,Katana,Hatakeda Sanemori,Mumei [畠田真守],,
31,1,97,Tachi,Unshō,雲生,,
31,1,98,Katana,den Unji,Mumei [伝雲次],,
31,1,99,Wakizashi,den Unji,Mumei [伝雲次],,
31,1,100,Naoshi,Unji,Mumei [雲次],,
31,1,101,Naoshi,den Unji,Mumei [伝雲次],,
31,1,102,Tantō,Unji,備前国住雲次,,
31,1,103,Katana,Tsunetsugu,Orikaeshi 備前国住左近将監 (Cut off) [恒次],,
31,1,104,Tachi,Mitsumune,光宗,Hon’ami Origami 本阿弥光忠折紙,
31,1,105,Tachi,Wake Shigenori,備州和気住重則,,
31,1,106,Tachi,Nitta Chikayori,親依造,,
31,1,107,Tachi,Kanemitsu,備前国長船住兼光,,
31,1,108,Tantō,Kanemitsu (1351),備州長船住兼光 / 観応二年五月日,,
31,1,109,Tantō,Kanemitsu (1356–1361),備州長船兼光 / 延文□年二月日,,
31,1,110,Tachi,Motomitsu,備州長船住基 (Cut off) [基光],,
31,1,111,Katana,den Masamitsu,Mumei [伝政光],,
31,1,112,Kodachi,Motoshige (1352),備州長船住元重 / 観応三年八月日,,
31,1,113,Wakizashi,den Motoshige,Mumei [伝元重],,
31,1,114,Naoshi,Motoshige,Mumei [元重],,
31,1,115,Tachi,Shigezane,備州長船住重真,,
31,1,116,Katana,den Kanenaga,Mumei [伝兼長],,
31,1,117,Katana,den Nagamori,Mumei [伝長守],,
31,1,118,Wakizashi,den Yoshikage,Mumei [伝義景],,
31,1,119,Katana,Ōmiya Morikage,Orikaeshi 備州長船盛景,,
31,1,120,Katana,den Ōmiya Morikage,Mumei [伝大宮盛景],,
31,1,121,Katana,den Ōmiya Morikage,Mumei [伝大宮盛景],,
31,1,122,Tachi,Osafune Moriie (Era unknown),備州長船守家 / □徳□□月日,,
31,1,123,Tachi,Osafune MoTōchika (1385),備州長船基近 / 至徳二年二月日,,
31,1,124,Katana,Kozori,Mumei [小反り],,
31,1,125,Katana,Ko–Yoshii,Mumei [古吉井],,
31,1,126,Wakizashi,Iemori (1406),備州長船家守 / 応永十三年八月日,,
31,1,127,Wakizashi,Morimitsu (1413),備州長船盛光 / 応永廿年九月日,,
31,1,128,Katana,Morimitsu (1416),備州長船盛光 / 応永廿三年八月日,,
31,1,129,Wakizashi,Morimitsu (1423),備州長船盛光 / 応永卅三年二月日,,
31,1,130,Wakizashi,Yasumitsu (1441),三四王 備州長船康光 / 嘉吉元年二月日,,
31,1,131,Tantō,Yasumitsu (1446),備前国長船住康光 / 八幡大菩薩 文安三年二月日,,
31,1,132,Tachi,Iesuke,備州長船家助,,
31,1,133,Wakizashi,Katsumitsu & Munemitsu (1506),備前国住長船二郎左衛門尉勝光 / 同左京進宗光 / 永 正三年二月吉日,,
31,1,134,Katana,Arimitsu (1506),備前国長船藤原朝臣出雲守在光作 / 永正三年二月日,,
31,1,135,Wakizashi,Norimitsu (1513),備前国住長船法光作 / 永正十年八月吉日,,
31,1,136,Wakizashi,Takamitsu (1519),備前国住長船平右衛門尉貴光 / 永正十六年八月吉日,,
31,1,137,Naginata,Harumitsu (1529),備州長船治光作 / 享禄二年二月吉日,,
31,1,138,Tachi,Tsunetsugu,恒次,,
31,1,139,Tachi,□tsugu (Ko–Aoe),□次 [古青江],,
31,1,140,Tachi,Yoshitsugu (1329–1331),□□国青江住吉次作 / 元徳□年 (Cut off),,
31,1,141,Tachi,Aoe Chikatsugu (1338–1342),備中国住親次作 暦応□年二 (Cut off),,
31,1,142,Tachi,Sadatsugu,備中国住人貞次,,
31,1,143,Tachi,Aoe,Mumei [青江],Habaki – 鎺,
31,1,144,Katana,Aoe,Mumei [青江],,
31,1,145,Katana,den Aoe,Mumei [伝青江],,
31,1,146,Tantō,Tsuguyoshi (1360),備中国住次吉 / 延文五年八月日,,
31,1,147,Tachi,Sukezane (Bitchū Senoo),助真 [妹尾],,
31,1,148,Katana,Ko–Mihara,Mumei [古三原],,
31,1,149,Katana,Ko–Mihara,Mumei [古三原],,
31,1,150,Katana,Ko–Mihara,Mumei [古三原],,
31,1,151,Tachi,Ko–Mihara,Mumei [古三原],,
31,1,152,Katana,Niō,Mumei [二王],,
31,1,153,Katana,den Niō,Mumei [伝二王],,
31,1,154,Tantō,Yasuyoshi (Chōshū),安吉 [長州],,
31,1,155,Naoshi,den Hōjōji,Mumei [伝但州法城寺],,
31,1,156,Naoshi,Hōjōji,Mumei [但州法城寺],,
31,1,157,Katana,Hōki Hiroyoshi (1533),伯耆国津原住人見田五郎左衛門広賀 / 天文二年正月吉日 / (棟に) 六十一歳作千秋万歳,,
31,1,158,Katana,den Sekishū Naotsuna,Mumei [伝石州直綱],,
31,1,159,Katana,den Sekishū Sadatsuna,Mumei [伝石州貞綱],,
31,1,160,Tachi,Sekishū Kanetsuna,石州出羽住兼綱作,,
31,1,161,Katana,Kaifu Ujiyoshi (Meitō Iwakiri Ama 岩切海部),阿州氏吉作,,
31,1,162,Tantō,Sa,左 / 筑州住,,
31,1,163,Katana,Sa Kunihiro,[Kinzōgan 左国弘 / 本阿 (花押) (光遜)],,
31,1,164,Katana,Reisen Sadamori,Mumei [冷泉貞盛],,
31,1,165,Katana,Enju Kunitoki,Mumei [延寿国時],Hon’ami Origami 本阿弥光忠折紙,
31,1,166,Tantō,Enju Kuniyasu (1329),南無天神国泰 / 元徳貮年卯,,
31,1,167,Tantō,Enju Kuniyoshi,国吉,,
31,1,168,Tantō,Enju,Mumei [延寿],Chiisagatana Koshirae – 黒塗鞘小サ刀拵,
31,1,169,Tantō,Naminohira Yasumitsu,波平安光,,
31,1,170,Katana,Naminohira Shigeaki (1545),隅州之住重鑑作 / 天文十四年十一月吉日,,
31,2,1,Wakizashi,Horikawa Kunihiro (1591),日州住信濃守国広作 / 天正十九年二月吉日,,
31,2,2,Katana,Horikawa Kunihiro,国広,,
31,2,3,Katana,Horikawa Kunihiro,国広,,
31,2,4,Katana,Horikawa Kunihiro,城州堀川住藤原国広,,
31,2,5,Wakizashi,Horikawa Kunihiro,信濃守国広,,
31,2,6,Wakizashi,Kunimichi,出羽大掾藤原国路,,
31,2,7,Wakizashi,Tanba no Kami Yoshimichi (Kyō Shodai),丹波守吉道 (京初代),,
31,2,8,Wakizashi,Masatoshi (1615),越中守藤原正俊 / 慶長二拾年正月吉日,,
31,2,9,Katana,Oya Kunisada,和泉守藤原国貞,,
31,2,10,Katana,Oya Kunisada,和泉守藤原国貞,,
31,2,11,Wakizashi,Inoue Shinkai (1673),井上真改 / (菊紋) 寛文十三年二月日,,
31,2,12,Katana,Inoue Shinkai (1675),井上真改 / (菊紋) 延宝三年二月日,,
31,2,13,Wakizashi,Tsuda Sukehiro,越前守助広,,
31,2,14,Katana,Tsuda Sukehiro,津田越前守助広,,
31,2,15,Katana,Tsuda Sukehiro (1681),津田越前守助広 / 天和元年十月日,,
